,UnitId,Text,X.M..language..,X.M..object_posted_time..,id,detected,value,ambiguity
31488,"tag:search.twitter.com,2005:874252609837772801",breaking: powerful earthquake strikes off coast of brit holiday hotspot https://t.co/khm784s0rw https://t.co/puk69dtjpm ,en,6/12/2017 1:10:39 PM,41733,NA,5,2
1323,"tag:search.twitter.com,2005:874698205899902976",rt @latimes: get ready for a major earthquake. what to do before — and during — a big one https://t.co/jnezyg4kvr ,en,6/13/2017 5:26:10 PM,1521,NA,5,2
22765,"tag:search.twitter.com,2005:874061230192955392","rt @usgsbigquakes: prelim m5.6 earthquake south of java, indonesia jun-11 23:15 utc, updates https://t.co/hqojmnby9l ",en,6/11/2017 11:29:40 PM,30259,NA,5,1
4600,"tag:search.twitter.com,2005:874792305160593409","rt @usgsbigquakes: prelim m5.8 earthquake vanuatu jun-14 00:25 utc, updates https://t.co/cekvna0guo ",en,6/14/2017 12:45:30 AM,5714,NA,5,1
58305,"tag:search.twitter.com,2005:874591787704340480","6.1 richter earthquake; 1 dead, major damages and injuries on lesbos https://t.co/qqaxwrztja ",en,6/13/2017 11:38:25 AM,75307,NA,7,2
41181,"tag:search.twitter.com,2005:874306406987382785",rt @amna_newseng: rescue teams pulling injured out of the rubble in #vrisa village after #earthquake off lesvos #greece…  ,en,6/12/2017 3:03:11 PM,52784,NA,9,2
9656,"tag:search.twitter.com,2005:874903082567700480","rt @felipeandres75: ⚠powerful #earthquake (#sismo) mw=6.9 - 144 km w of #guatemalacity, #guatemala. depth: 105 km.more info at:…  ",en,6/14/2017 8:09:23 AM,12566,NA,5,2
5646,"tag:search.twitter.com,2005:874840734360375296",#dirtybook_gr #survivorgr #survivorpanoramagr #kanemou_like ισχυρός σεισμός στη μυτιλήνη - κατέρρευσαν κτήρια https://t.co/xrtmhruk0g ,el,6/14/2017 4:07:39 AM,7048,NA,5,2
2075,"tag:search.twitter.com,2005:874717043282636800",rt @fotinirantsiou: with typical greek stubbornness searching the rubble against the advice of experts. #lesvos #earthquake https://t.co/m8… ,en,6/13/2017 7:43:30 PM,2390,NA,9,2
51704,"tag:search.twitter.com,2005:874452234615926785","rt @meteo_reporter: https://t.co/kyi7hwn9ncvideo:6.3 #earthquake (#σεισμός) damage in #λέσβος (#lesbos), #greece | 12 06 2017#midilli#… ",en,6/12/2017 2:18:21 PM,67185,NA,7,2
51103,"tag:search.twitter.com,2005:874435672886661122","powerful 6.3 earthquake rattles greece, turkey - lonewolf sager(◑_◑): https://t.co/farmdyfooy via @youtube ",en,6/13/2017 1:18:05 AM,66454,NA,5,2
10941,"tag:search.twitter.com,2005:874914226074251264",updated info strong and fortunate profound +110km #earthquake hit #mexico #guatemala border damage and wounded reported #sismo #temblor ,en,6/14/2017 8:59:41 AM,14198,NA,5,2
40920,"tag:search.twitter.com,2005:874304424117719040",rt @brunotersago: #earthquake #lesbos - woman trapped in ruins of destroyed house in vrisa village https://t.co/u0s1hpp2xb ,en,6/12/2017 3:17:50 PM,52479,NA,10,2
19041,"tag:search.twitter.com,2005:875057478328877056",rt @nicwirtz: photo gallery of damage caused by #guatemala earthquake via @el_periodico https://t.co/ebmdfqnzms ,en,6/14/2017 6:23:19 PM,26038,NA,7,2
36937,"tag:search.twitter.com,2005:874276320804515840",rt @lastquake: bbc news - turkey earthquake: tremors felt in istanbul and athens https://t.co/dlode6dc9n ,en,6/12/2017 2:15:08 PM,47930,NA,3,2
31998,"tag:search.twitter.com,2005:874254310422564865","""earthquake"" search trends in last one hour by region. a strong influence in the western coast. https://t.co/xollrxh1r5 ",en,6/12/2017 1:17:25 PM,42319,NA,5,1
7775,"tag:search.twitter.com,2005:874896074279964672",rt @bnonews: more: a powerful 7.0-magnitude earthquake has struck the guatemala-mexico border https://t.co/ppcun8znkt https://t.co/4zkfempz… ,en,6/14/2017 7:44:49 AM,9943,NA,5,1
1163,"tag:search.twitter.com,2005:874693822202208256","#eartquake in #lesvos we pray there are no after shocks that do any more damage. i had an aunt fanny from mitilini,… https://t.co/wkkpfbqxjg ",en,6/13/2017 6:23:52 PM,1337,NA,7,2
51078,"tag:search.twitter.com,2005:874434810273349634","m6.3 earthquake hits near lesbos, greece – tremors felt in athens and istanbul, injuries and infrastructure... https://t.co/3oqfyo3aow ",en,6/13/2017 1:14:39 AM,66425,NA,3,2
18209,"tag:search.twitter.com,2005:875039044874510337",rt @amna_news: #σεισμοσ #λεσβοσ @c_spirtzis:nα παρέμβει ο απ για «πανικό και αναστάτωση» που προκαλούν ορισμένοι σεισμολόγοι…  ,el,6/14/2017 3:26:56 PM,25081,NA,6,2
48285,"tag:search.twitter.com,2005:874377912383918080",bbc news - #greece #earthquake hits lesbos: tremors felt in #istanbul and #athens https://t.co/ikj7jtbaiu ,en,6/12/2017 9:28:34 PM,62771,NA,3,2
46316,"tag:search.twitter.com,2005:874352641798803460",rt @ceylanwrites: the 6.3  magnitude earthquake off the west coast of turkey was felt as far away as istanbul... https://t.co/urblmsv8dn ,en,6/12/2017 12:59:41 PM,60254,NA,3,2
4328,"tag:search.twitter.com,2005:874784030142509056",μεγάλες ζημιές σε μετα-βυζαντινά μνημεία της λέσβου https://t.co/qktcp4osdp https://t.co/a8tfnxnsam ,el,6/14/2017 12:22:20 AM,5369,NA,7,2
37484,"tag:search.twitter.com,2005:874279745013370880",rt @efsyntakton: σοβαρές ζημιές από τον σεισμό στο πλωμάρι λέσβουφωτορεπορτάζhttps://t.co/c6wv5rlbta https://t.co/iyau4grexp ,el,6/12/2017 2:50:17 PM,48533,NA,7,2
33729,"tag:search.twitter.com,2005:874261230915026944","militaire.gr - σεισμοσ 6,1 :κατέρρευσαν σπίτια στη νότια λέσβο! https://t.co/bged08qydw ",el,6/12/2017 1:44:55 PM,44281,NA,9,2
49304,"tag:search.twitter.com,2005:874392825433075713","rt @antones_fubar: στη λέσβο σεισμός, η fyrom διαλύεται, στο μενίδι θα σκοτωθούν, κατολίσθηση αλλού ο αλέξης είναι λέει αισιόδοξος για το ε… ",el,6/12/2017 4:45:54 PM,64032,NA,6,2
49170,"tag:search.twitter.com,2005:874390389049962496",greece earthquake hits lesbos: tremors felt in istanbul and athens https://t.co/1zz1zpuadg ,en,6/12/2017 10:18:08 PM,63865,NA,3,2
14359,"tag:search.twitter.com,2005:874969444451102721",rt @thewatchers_: powerful m6.9 earthquake hits guatemala - mexico border region https://t.co/sfcsvlrt6c #earthquake #guatemala #sanmarcos… ,en,6/14/2017 8:12:21 AM,20511,NA,5,2
10464,"tag:search.twitter.com,2005:874908921135345669",guatemala: magnitude 7 earthquakelondon: biggest fire in the building2 events happened in one day. ,en,6/14/2017 8:38:36 AM,13588,NA,5,1
39533,"tag:search.twitter.com,2005:874293792958021633",rt @cbcalerts: earthquake in aegean sea injures 10 on greek island of lesbos. 6.2 quake also damaged buildings in western turkey. https://t… ,en,6/12/2017 2:58:53 PM,50885,NA,7,2
57575,"tag:search.twitter.com,2005:874574145526411264",flash96fm: χρ. σπίρτζης στον flash 96: «οι ζημιές στη λέσβο περιορίζονται σε συγκεκριμένους ,el,6/13/2017 10:28:19 AM,74324,NA,7,2
11583,"tag:search.twitter.com,2005:874924409261314052","rt @felipeandres75: ⚠powerful #earthquake (#sismo) mw=6.9 - 144 km w of #guatemalacity, #guatemala. depth: 105 km.more info at:…  ",en,6/14/2017 8:09:23 AM,15054,NA,5,2
17922,"tag:search.twitter.com,2005:875034355726508033",rt @latimes: magnitude 6.9 earthquake triggers landslides and damages homes in guatemala https://t.co/t5zm6eo5pg ,en,6/14/2017 12:35:04 PM,24754,NA,6,2
27008,"tag:search.twitter.com,2005:874236156413652992","#scifact 3/27/1964, magnitude 9.2 earthquake hit alaska. 2nd most powerful earthquake ever recorded... https://t.co/q9yucxoz71 ",en,6/12/2017 12:05:16 PM,36432,NA,5,1
48513,"tag:search.twitter.com,2005:874381155197386752",bbc news - greece earthquake hits lesbos: tremors felt in istanbul and athens https://t.co/wju5otj7az ,en,6/12/2017 9:41:27 PM,63063,NA,3,2
38374,"tag:search.twitter.com,2005:874285572021518336",earthquake off coast of turkey felt in athens https://t.co/gkuuibnxxk ,en,6/12/2017 3:21:38 PM,49556,NA,3,2
48284,"tag:search.twitter.com,2005:874377971502649346",μυτιληνη [zougla]το χρονικό της βιβλικής καταστροφής στη βρίσα λέσβου https://t.co/mw4moghuwr ,el,6/12/2017 9:28:48 PM,62770,NA,7,2
44269,"tag:search.twitter.com,2005:874332306282086402",χίος: μικρές υλικές ζημιές σε πέτρινα κτίσματα από τον ισχυρό σεισμό https://t.co/kmypa5wild ,el,6/12/2017 6:27:20 PM,56329,NA,7,2
35513,"tag:search.twitter.com,2005:874268972207808512",σεισμός στη λέσβο: αναφορές για ζημιές στο πλωμάρι και καταρρεύσεις σπιτιών και εγκλωβισμούς στη βρίσα… https://t.co/iehg6rrsru ,el,6/12/2017 2:15:40 PM,46304,NA,7,2
42012,"tag:search.twitter.com,2005:874313205128056834","πούσαι αλεξη...μεγάλος σεισμός 6,2 ρίχτερ, μεταξύ λέσβου και μυτιλήνης.  μπέρδεμα έτσι? (από αντωνης δρογώσης) ",el,6/12/2017 5:11:26 PM,53746,NA,5,1
47373,"tag:search.twitter.com,2005:874365648264196096","rt @ticiaverveer: an earthquake has struck off the coast of w-turkey &amp; island of lesbos, tremors felt in istanbul &amp; athenshttps://t.co/yrb… ",en,6/12/2017 4:57:59 PM,61582,NA,3,2
12633,"tag:search.twitter.com,2005:874940260920250368","magnitude 6.9 earthquake triggers landslides, damages homes in guatemala https://t.co/xo5utstoky https://t.co/jx2k92egxe ",en,6/14/2017 10:43:08 AM,18166,NA,6,2
20406,"tag:search.twitter.com,2005:875084839006896128",exofitsio: λέκκας: ζημιές και σε αρχαιολογικά μνημεία… https://t.co/hfvpjdtra3 ,el,6/14/2017 8:17:38 PM,27533,NA,7,2
58143,"tag:search.twitter.com,2005:874588352015683585","[international]: earthquake kills woman, guts houses on greek island https://t.co/a9grjrle3x via @iol #hot919news ",en,6/13/2017 11:24:46 AM,75123,NA,10,2
42634,"tag:search.twitter.com,2005:874319709235273731",rt @ertsocial: σεισμός στη λέσβο - εγκλωβισμένη σε σπίτι και τουλάχιστον τρεις τραυματίες#seismos #breakingnews https://t.co/0v5v5fsqmm ,el,6/12/2017 2:18:30 PM,54516,NA,9,2
50285,"tag:search.twitter.com,2005:874414169415712768",rt @kampmairi: the #earthquake caused many damages #greece #lesvos https://t.co/ft82uekbrn ,en,6/12/2017 8:22:04 PM,65393,NA,7,2
39918,"tag:search.twitter.com,2005:874296325088653312",ισχυρός σεισμός “ταρακούνησε” την μυτιλήνη | “βομβαρδιμένο” τοπίο θυμίζει η βρίσα (video) https://t.co/twqljgngoy ,el,6/12/2017 4:04:22 PM,51329,NA,5,2
41797,"tag:search.twitter.com,2005:874311362549346304",rt @endtimeheadline: breaking news: powerful 6.0 earthquake strikes western turkey - https://t.co/fumasv20gv ,en,6/12/2017 1:16:19 PM,53512,NA,5,2
48798,"tag:search.twitter.com,2005:874384922575650816","new survey shows christchurch 'evenly split' over earthquake-damaged christ church cathedral debate, via @nzherald https://t.co/9zt1px2uwt ",en,6/12/2017 9:56:25 PM,63411,NA,7,2
23137,"tag:search.twitter.com,2005:874080317883260932","#indonesia strong, shallow earthquake rattles indonesia's capital - ctv news https://t.co/jjo7tup7yf ",en,6/12/2017 1:46:02 AM,30721,NA,5,2
35572,"tag:search.twitter.com,2005:874269540162576385",πληροφορίες για εγκλωβισμένη κάτοικο στο χωριό βρίσα της λέσβου – τωρα https://t.co/rfwvmpso62 ,el,6/12/2017 2:17:56 PM,46365,NA,9,2
27741,"tag:search.twitter.com,2005:874244209313763329",rt @lastquake: #earthquake (#σεισμός) possibly felt 2 min ago in #greece. felt it? see https://t.co/osr2jaub9y https://t.co/n5xi64ker9 ,en,6/12/2017 12:30:40 PM,37337,NA,3,1
40915,"tag:search.twitter.com,2005:874304322443632642",σεισμός στη λέσβο: ερείπια το χωριό βρίσα - μια γυναίκα εγκλωβισμένη [βίντεο] https://t.co/kvvtqyakk4 ,el,6/12/2017 4:36:08 PM,52474,NA,9,2
43452,"tag:search.twitter.com,2005:874325816167071745",λέσβος:  νεκρή εντοπίστηκε η εγκλωβισμένη στη βρίσα https://t.co/q3bhtrczkz https://t.co/efxvto97zn ,el,6/12/2017 6:01:33 PM,55427,NA,9,2
28737,"tag:search.twitter.com,2005:874245966848765953",μεγάλος σεισμός στη λέσβο https://t.co/isemwuog1o ,el,6/12/2017 12:44:15 PM,38520,NA,5,2
26496,"tag:search.twitter.com,2005:874223462163910656",rt @smithalistair: david lan stepping down as artistic director of young vic. earthquake. big figure in uk theatre. tough act to follow. bu… ,en,6/12/2017 11:04:42 AM,35411,NA,5,2
28719,"tag:search.twitter.com,2005:874245909390950400","ισχυρός σεισμός 6,2 ρίχτερ στη μυτιλήνη https://t.co/wz87r1odph ",el,6/12/2017 12:44:02 PM,38500,NA,5,2
44460,"tag:search.twitter.com,2005:874333654515929089",rt @bbcworld: earthquake rubble blocks roads in lesbos village https://t.co/xdttzpvocg ,en,6/12/2017 5:56:43 PM,56537,NA,9,2
34290,"tag:search.twitter.com,2005:874263049494044672","κατάσταση έκτακτης ανάγκης από την τεράστια κατολίσθηση σε ορυχείο στο αμύνταιο (alpha, 11/6/17) https://t.co/n2sjnfsiwn ",el,6/12/2017 1:52:08 PM,44888,NA,6,2
35882,"tag:search.twitter.com,2005:874270593331363840",rt @rschuddeboom: local people tell me #earthquake #lesbos strongest they have ever felt (6.2);damages but no injuries reported.my pi…  ,en,6/12/2017 1:36:41 PM,46708,NA,3,2
31127,"tag:search.twitter.com,2005:874251450725146624",ισχυρός σεισμός πάνω από 6 ρίχτερ νοτιοδυτικά της μυτιλήνης https://t.co/ak4cuziefv ,el,6/12/2017 1:06:03 PM,41315,NA,5,2
46402,"tag:search.twitter.com,2005:874353660490387456",m6.3 #earthquake hits near #lesbos #greece – tremors felt in #athens #istanbul injuries #damages… https://t.co/5863rxxair ,en,6/12/2017 7:52:12 PM,60354,NA,3,2
34324,"tag:search.twitter.com,2005:874263424322027521",rt @lastquake: there has been reports of local damage following m6.4 #earthquake in #agean sea but so far nothing significant https://t.co/… ,en,6/12/2017 1:43:26 PM,44924,NA,7,2
55500,"tag:search.twitter.com,2005:874528160645337089",σοκάρει ο πρώτος απολογισμός σε ζημίες από τον χθεσινό σεισμό- 12 χώρια έχουν υποστεί ζημιές στη μυτιλήνη https://t.co/1ucfxzaggt ,el,6/13/2017 7:25:36 AM,71859,NA,7,2
54734,"tag:search.twitter.com,2005:874510176769933312","powerful earthquake rattles greece, turkey https://t.co/cbqugmymsa ",en,6/13/2017 6:14:08 AM,70949,NA,5,2
39742,"tag:search.twitter.com,2005:874295168706514945","#earthquake strikes western turkey, greek island; dozens of buildings damaged https://t.co/bblzoo8v3p #fwcweather ",en,6/12/2017 3:59:46 PM,51125,NA,7,2
42571,"tag:search.twitter.com,2005:874319346906140672",groningen weather - &lt;p&gt;an earthquake with a preliminary magnitude of 6.2 damaged scores of homes on the eastern… https://t.co/4aevn5ezps ,en,6/12/2017 5:35:51 PM,54447,NA,7,2
18843,"tag:search.twitter.com,2005:875052275936440320",rt @strange_sounds: strong m6.9 #earthquake hits #guatemala near #mexico. injuries and damages. keep safe! https://t.co/k1nt2rw1g6 via…  ,en,6/14/2017 12:06:53 PM,25811,NA,5,2
48242,"tag:search.twitter.com,2005:874377290230190082",rotterdam weather - &lt;p&gt;an earthquake with a preliminary magnitude of 6.2 badly damaged scores of homes on the… https://t.co/mahn76kozy ,en,6/12/2017 9:26:05 PM,62718,NA,7,2
51818,"tag:search.twitter.com,2005:874453953135738880",rt @omparkashjatt: rt if u felt#earthquake in india or anywhere in worldi felt big jolt in haryanahttps://t.co/5muwn8a2ku…  ,en,6/1/2017 11:07:16 PM,67305,NA,3,2
15459,"tag:search.twitter.com,2005:874990069987377155",λέσβος: συγκλονιστικό βίντεο από drone καταγράφει την καταστροφή στη βρίσα https://t.co/jhifoy95it https://t.co/poiefmcc6g ,el,6/14/2017 2:01:03 PM,21909,NA,7,2
28674,"tag:search.twitter.com,2005:874245708966178816","earthquake w/magnitude of 6.3 struck #turkey's western coast, felt in #istanbul &amp; aegean city of izmir. no damage/casualties reported so far ",en,6/12/2017 12:43:14 PM,38445,NA,3,2
34006,"tag:search.twitter.com,2005:874262013173796864",rt @leftgr: #lesvos μεγάλες ζημιές αναφέρονται στο χωριό βρισά του πολιχνίτου στη νότια λέσβο https://t.co/m6e5u72luc ,el,6/12/2017 1:41:53 PM,44581,NA,7,2
29191,"tag:search.twitter.com,2005:874246908088332290",rt @atravelingtoad: @lastquake i felt it here in plovdiv bulgaria. really felt it. then saw a speaker moving back and forth and my wate…  ,en,6/12/2017 12:39:37 PM,39055,NA,3,2
