ID,text,amb
1912,"usgsbigquakes: prelim m5.6 earthquake near the coast of coquimbo, chile jun-12 02:43 utc, updates",1
263,"usgsbigquakes: prelim m5.6 earthquake near the coast of coquimbo, chile jun-12 02:43 utc, updates ",1
1826,"usgsbigquakes: prelim m6.3 earthquake near the coast of western turkey jun-12 12:28 utc, updates",1
1913,"usgsbigquakes: prelim m6.3 earthquake near the coast of western turkey jun-12 12:28 utc, updates",1
264,"usgsbigquakes: prelim m6.3 earthquake near the coast of western turkey jun-12 12:28 utc, updates ",1
1914,"usgsbigquakes: prelim m6.3 earthquake near the coast of western turkey jun-12 12:28 utc, updates ",1
860,"very strong dangerous #earthquake off the coast  of #lesbos, #greece (felt strong in #turkey)… ",2
1827,"via usgsbigquakes: prelim m5.6 earthquake near the coast of coquimbo, chile jun-12 02:43 utc, updates",1
1915,"via usgsbigquakes: prelim m5.6 earthquake near the coast of coquimbo, chile jun-12 02:43 utc, updates",1
265,"via usgsbigquakes: prelim m5.6 earthquake near the coast of coquimbo, chile jun-12 02:43 utc, updates ",1
1828,"via usgsbigquakes: prelim m6.3 earthquake near the coast of western turkey jun-12 12:28 utc, updates",1
1916,"via usgsbigquakes: prelim m6.3 earthquake near the coast of western turkey jun-12 12:28 utc, updates",1
266,"via usgsbigquakes: prelim m6.3 earthquake near the coast of western turkey jun-12 12:28 utc, updates ",1
497,video - βρίσα λέσβου: μεγάλες οι ζημιές από τον σεισμό ,2
1435,video - βρίσα λέσβου: μεγάλες οι ζημιές από τον σεισμό ,2
1829,video/photos: mda exercise involves chopper evacuation of earthquake victims from the knesset -  - see more @,1
1917,video/photos: mda exercise involves chopper evacuation of earthquake victims from the knesset -  - see more @,1
267,video/photos: mda exercise involves chopper evacuation of earthquake victims from the knesset -  - see more @ ,1
341,vrisa: the ghost village of lesvos after earthquake strikes with 6.3r ,2
1436,vrisa: the ghost village of lesvos after earthquake strikes with 6.3r ,2
358,we are against pink dot member pokes fun of earthquake victims in greece because the name of their town sounds... ,2
1830,we are against pink dot member pokes fun of earthquake victims in greece because the name of their town sounds... ,2
1831,we felted in san san salvador,2
1918,we felted in san san salvador,2
268,we felted in san san salvador ,2
1832,what to watch:- u.k. in chaos- @emmanuelmacron's big win- earthquake at @uber,1
1919,what to watch:- u.k. in chaos- @emmanuelmacron's big win- earthquake at @uber,1
269,what to watch:- u.k. in chaos- @emmanuelmacron's big win- earthquake at @uber ,1
1833,what to watch:- u.k. in chaos- emmanuelmacron's big win- earthquake at uber,1
1920,what to watch:- u.k. in chaos- emmanuelmacron's big win- earthquake at uber,1
270,what to watch:- u.k. in chaos- emmanuelmacron's big win- earthquake at uber ,1
1921,what to watch:- u.k. in chaos- emmanuelmacron's big win- earthquake at uber ,1
1834,woah - big news!,1
1922,woah - big news!,1
271,woah - big news! ,1
352,woman killed on greek island as quake guts houses  (via @newsfusionapps #world #news) ,2
1437,woman killed on greek island as quake guts houses  (via @newsfusionapps #world #news) ,2
746,woman killed on greek island of lesbos after powerful 6.2 magnitude earthquake - tvnz ,2
1438,woman killed on greek island of lesbos after powerful 6.2 magnitude earthquake - tvnz ,2
1835,y'all big mad 😂,1
1923,y'all big mad 😂,1
272,y'all big mad 😂 ,1
1836,yep just felt this one.,1
1924,yep just felt this one.,1
273,yep just felt this one. ,1
526,"άγχος, σύγχυση και πανικός ",1
1439,"άγχος, σύγχυση και πανικός ",1
1440,αγωνία για την εγκλωβισμένη γυναίκα στην βρίσα της λέσβου | akous.gr,2
993,αγωνία για την εγκλωβισμένη γυναίκα στην βρίσα της λέσβου | akous.gr ,2
1441,αγωνία για την εγκλωβισμένη στα ερείπια στη βρίσα της λέσβου,2
978,αγωνία για την εγκλωβισμένη στα ερείπια στη βρίσα της λέσβου ,2
1442,αγωνία στη βρίσα της λέσβου για την εγκλωβισμένη γυναίκα-10 τραυματίες και μεγάλες…,2
617,αγωνία στη βρίσα της λέσβου για την εγκλωβισμένη γυναίκα-10 τραυματίες και μεγάλες… ,2
1443,αγωνία στη βρίσα της λέσβου για την εγκλωβισμένη γυναίκα-10 τραυματίες και μεγάλες… ,2
896,αισθητός και στην τουρκία ο ισχυρός σεισμός στο βόρειο αιγαίο ,2
1444,αισθητός και στην τουρκία ο ισχυρός σεισμός στο βόρειο αιγαίο ,2
1445,αισθητός και στην τουρκία ο σεισμός με ζημιές σε παλιά σπίτια.,2
893,αισθητός μέχρι και την κωνσταντινούπολη ο σεισμός στη μυτιλήνη - ,2
1446,αισθητός μέχρι και την κωνσταντινούπολη ο σεισμός στη μυτιλήνη - ,2
1447,αισθητός ο σεισμός μέχρι την σόφια κ το μπουργκάς(πύργο) στη μαύρη θαλασσα.πιο αισθητός στη νότια βουλγαρία.,2
862,αισθητός ο σεισμός μέχρι την σόφια κ το μπουργκάς(πύργο) στη μαύρη θαλασσα.πιο αισθητός στη νότια βουλγαρία. ,2
388,"ανέσυραν νεκρή την εγκλωβισμένη γυναίκα στη βρίσα της λέσβου μετά το σεισμό των 6,1 ρ τραυματίες ",2
1448,"ανέσυραν νεκρή την εγκλωβισμένη γυναίκα στη βρίσα της λέσβου μετά το σεισμό των 6,1 ρ τραυματίες ",2
1837,αντιπεριφερειάρχης β. αιγαίου: ισοπεδωμένα 8 στα 10 σπίτια στην βρίσα λέσβου-αγωνία για την εγκλωβισμένη- ... -…,2
1925,αντιπεριφερειάρχης β. αιγαίου: ισοπεδωμένα 8 στα 10 σπίτια στην βρίσα λέσβου-αγωνία για την εγκλωβισμένη- ... -…,2
917,αντιπεριφερειάρχης β. αιγαίου: ισοπεδωμένα 8 στα 10 σπίτια στην βρίσα λέσβου-αγωνία για την εγκλωβισμένη- ... -… ,2
1838,άνω του 1 δισ. ευρώ οι ζημιές της δεη από την κατολίσθηση στο αμύνταιο,1
1926,άνω του 1 δισ. ευρώ οι ζημιές της δεη από την κατολίσθηση στο αμύνταιο,1
274,άνω του 1 δισ. ευρώ οι ζημιές της δεη από την κατολίσθηση στο αμύνταιο ,1
370,απεγκλωβισμός ζευγαριού ηλικιωμένων στη βρίσα λέσβου | kontranews.gr ,2
1449,απεγκλωβισμός ζευγαριού ηλικιωμένων στη βρίσα λέσβου | kontranews.gr ,2
1450,"απο οτι φαινεται ,μεγάλες οι υλικές ζημιές απο τον σεισμό στην μυτιλήνη ,αδειάζει απο κατοίκους η βρισα #earthquake",2
489,"απο οτι φαινεται ,μεγάλες οι υλικές ζημιές απο τον σεισμό στην μυτιλήνη ,αδειάζει απο κατοίκους η βρισα #earthquake ",2
275,αποκαθίστανται οι ζημιές; θα αποκατασταθεί η βλάβη; ,1
1927,αποκαθίστανται οι ζημιές; θα αποκατασταθεί η βλάβη; ,1
1839,"άτυχο νησί,με πυρκαγιές, λαθρομετανάστες τώρα κ οι σεισμοί.ας τους στηριξουμε το καλοκαίρι να έχουν τουρισμό.το αξιζουν! #λεσβος #μυτιλήνη",1
1928,"άτυχο νησί,με πυρκαγιές, λαθρομετανάστες τώρα κ οι σεισμοί.ας τους στηριξουμε το καλοκαίρι να έχουν τουρισμό.το αξιζουν! #λεσβος #μυτιλήνη",1
276,"Άτυχο νησί,με πυρκαγιές, λαθρομετανάστες τώρα κ οι σεισμοί.Ας τους στηριξουμε το καλοκαίρι να έχουν τουρισμό.Το αξιζουν! #λεσβος #Μυτιλήνη ",1
1451,βιβλική καταστροφή στο χωριό βρίσα,2
540,βιβλική καταστροφή στο χωριό βρίσα ,2
515,βίντεο με τις σοβαρές υλικές ζημιές στη λέσβο από τα ισχυρά ρίχτερ ,2
1452,βίντεο με τις σοβαρές υλικές ζημιές στη λέσβο από τα ισχυρά ρίχτερ ,2
416,βίντεο-σοκ από τη λέσβο: πληροφορίες για εγκλωβισμένους στο χωριό βρίσα ,2
1454,βίντεο-σοκ από τη λέσβο: πληροφορίες για εγκλωβισμένους στο χωριό βρίσα ,2
1453,βίντεο-σοκ από τη λέσβο: πληροφορίες για εγκλωβισμένους στο χωριό βρίσα [βίντεο],2
1840,γ. τσισμαλίδης: τους είχαμε προειδοποιήσει - σε κατάσταση έκτακτης ανάγκης ο οικισμός αναργύρων μετά την κατολίσθηση,1
1929,γ. τσισμαλίδης: τους είχαμε προειδοποιήσει - σε κατάσταση έκτακτης ανάγκης ο οικισμός αναργύρων μετά την κατολίσθηση,1
277,γ. τσισμαλίδης: τους είχαμε προειδοποιήσει - σε κατάσταση έκτακτης ανάγκης ο οικισμός αναργύρων μετά την κατολίσθηση ,1
278,δεν ζητήθηκαν αποζημιώσεις για ζημιές από πυρκαγιά #cyprus #eac #environment ,1
279,Δεν ζητήθηκαν αποζημιώσεις για ζημιές από πυρκαγιά #Cyprus #EAC #environment ,1
1930,δεν ζητήθηκαν αποζημιώσεις για ζημιές από πυρκαγιά #cyprus #eac #environment ,1
280,διαφημισεισ facebookπροκύπτουν αβαρίες από ζημιές ή γενικές ανάγκες???μάθαμε τώρα όλοι και ψάχνουμε τη... ,1
1931,διαφημισεισ facebookπροκύπτουν αβαρίες από ζημιές ή γενικές ανάγκες???μάθαμε τώρα όλοι και ψάχνουμε τη... ,1
1455,"δυνατός σεισμός 6 ρίχτερ νότια της μυτιλήνης ταρακούνησε την αθήνα, διαβάζω την μυτιλήνη φαντάζομαι όχι ε στα αρχιδια μας 🤦‍♂️",2
781,"δυνατός σεισμός 6 ρίχτερ νότια της μυτιλήνης ταρακούνησε την αθήνα, διαβάζω την μυτιλήνη φαντάζομαι όχι ε στα αρχιδια μας 🤦‍♂️ ",2
1456,δυστυχώς άσχημα τα νέα... νεκρή ανασύρθηκε η άτυχη εγκλωβισμένη στη βρίσα,2
1024,δυστυχώς άσχημα τα νέα... νεκρή ανασύρθηκε η άτυχη εγκλωβισμένη στη βρίσα... ,2
1457,"δυστυχώς η εγκλωβισμένη γυναίκα, ανασύρθηκε τελικά νεκρή. #σεισμος",2
1001,"δυστυχώς η εγκλωβισμένη γυναίκα, ανασύρθηκε τελικά νεκρή. #σεισμος ",2
1458,εγκλωβισμένη γυναικα σε σπίτι που κατερρευσε! #ερτ #seismos #lesvos,2
1841,εικόνες αποκάλυψης στο αμύνταιο. ζημιές 1 δισ. ευρώ από την κατολίσθηση,1
1932,εικόνες αποκάλυψης στο αμύνταιο. ζημιές 1 δισ. ευρώ από την κατολίσθηση,1
281,εικόνες αποκάλυψης στο αμύνταιο. ζημιές 1 δισ. ευρώ από την κατολίσθηση ,1
587,εικόνες καταστροφής στην βρίσα λέσβου: μια γυναίκα είναι εγκλωβισμένη σε σπίτι που κατέρρευσε (βίντεο) | pronews ,2
